<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210216,000000,674.2004959,674.2004959,662.7146118,665.0138278,4916
20210217,000000,663.8514747,667.0734360,661.0883370,666.7981418,4915
20210218,000000,663.4232393,664.3867689,659.3906897,661.4910822,4915
20210219,000000,662.7910824,662.8267686,655.2001008,655.7404930,4910
20210222,000000,651.2950022,653.4106888,647.4153937,651.2134335,4909
20210223,000000,648.2616684,652.3655906,645.1467659,649.4648058,4894
20210224,000000,650.4640216,657.7032384,648.1953938,654.1855908,4890
20210225,000000,653.4463750,655.9087284,642.6589224,645.9114719,4877
20210226,000000,647.2879427,648.6542174,638.7793140,641.8483340,4881
20210301,000000,643.8365696,652.8855906,643.8365696,650.0816686,4872
20210302,000000,649.9950020,652.0801003,646.8189230,646.9973544,4859
20210303,000000,646.0491190,646.0491190,635.6134311,635.6338233,4850
20210304,000000,634.4000976,637.6628432,620.5895072,625.5651943,4733
20210305,000000,628.9706850,639.9569612,622.2871546,638.1981374,4756
20210308,000000,637.9942158,645.2436287,634.4867643,634.5530388,4823
20210309,000000,640.1251965,649.6228450,639.8397063,639.8499024,4842
20210310,000000,644.6369619,647.5122565,640.6706868,640.8338241,4873
20210311,000000,641.8738242,649.9542176,641.8738242,647.1859819,4894
20210312,000000,646.3142171,648.5930410,643.2451970,647.8997075,4821
20210315,000000,646.8189230,653.3699044,646.5232367,653.1761789,4914
20210316,000000,655.0930420,655.2969636,649.7146098,652.4777474,4885
20210317,000000,648.4502958,652.1004925,645.5087268,649.8012764,4875
20210318,000000,646.6150014,653.3138260,646.2479426,646.8699034,4891
20210319,000000,647.4765702,653.4157868,644.4942168,650.0255902,4890
20210322,000000,647.7263742,656.5612775,646.9922564,656.0361794,4907
20210323,000000,655.1542184,655.5977479,646.1510798,647.7620604,4905
20210324,000000,648.0526487,651.1675512,645.2946091,645.2997071,4909
20210325,000000,645.2946091,648.5216684,638.2746080,646.9973544,4909
20210326,000000,648.7918645,659.4008858,647.5989232,658.9675524,4909
20210329,000000,655.9953950,662.5004941,654.7259831,659.7526505,4905
20210330,000000,657.2393168,658.0091208,653.5585319,654.8687282,4906
20210331,000000,655.8373558,661.7102979,655.8373558,657.8408855,4904
20210401,000000,659.8750035,660.9506899,655.4957871,657.3208854,4888
20210405,000000,660.7875526,662.9491216,659.2581406,661.3279449,4908
20210406,000000,661.5573567,664.9169650,658.6412778,659.6965721,4912
20210407,000000,659.2479446,660.6091212,655.5518656,656.9997089,4911
20210408,000000,659.6710819,661.4451998,657.9683365,658.4985327,4908
20210409,000000,659.1102975,665.7428475,659.1102975,665.6663769,4904
20210412,000000,664.6722591,666.9969654,663.1632393,665.2738278,4913
20210413,000000,665.0087298,671.6157896,665.0087298,670.1679462,4914
20210414,000000,669.7397109,673.3236330,669.0565735,669.9334364,4906
20210415,000000,673.1452016,683.5044189,673.1452016,681.6946147,4912
20210416,000000,684.7585367,687.6389293,682.5052030,686.8538312,4918
20210419,000000,686.4153997,686.4153997,683.0608894,685.1052034,4907
20210420,000000,682.3420658,688.7095177,682.1840265,687.2871646,4914
20210421,000000,689.3314786,696.6216758,689.2601060,696.0557934,4915
20210422,000000,694.9597148,698.2581466,690.9016749,693.3283420,4896
20210423,000000,693.3181459,700.0832450,692.2220673,698.2428525,4913
20210426,000000,698.3804996,699.1248134,695.3063815,697.6820681,4909
20210427,000000,696.3820679,696.6216758,693.2416753,694.4703029,4897
20210428,000000,693.2263812,693.9910872,691.0495181,691.9008908,4909
20210429,000000,692.6859889,692.7981458,684.9930466,688.5616746,4910
20210430,000000,686.2573605,689.7393218,685.2734388,686.1808899,4904
20210503,000000,689.7852042,693.7718714,689.1683413,692.2985379,4420
20210504,000000,691.9263810,691.9263810,686.5122625,690.3816748,4872
20210505,000000,692.0538320,694.3173617,689.2652041,690.9679494,4877
20210506,000000,687.4910862,690.6773612,682.1789285,690.5804984,4892
20210507,000000,692.0946163,699.4306958,691.8804986,695.3216756,4890
20210510,000000,697.5546171,699.2930488,693.5730479,693.6087342,4879
20210511,000000,688.9593217,693.1295184,685.8801055,687.7052038,4830
20210512,000000,686.6448115,687.0271645,679.9153987,680.4455949,4785
20210513,000000,681.5671637,688.5259883,681.3275558,685.8801055,4702
20210514,000000,689.0204982,692.1659888,687.7001058,690.2134395,4888
20210517,000000,690.1012826,692.2373614,688.4750079,688.7095177,4893
20210518,000000,689.1122629,693.8534401,686.9455959,689.4181453,4870
20210519,000000,683.5910856,688.2608902,680.3232419,688.0875568,4737
20210520,000000,688.5667726,698.9514801,688.5667726,696.4636366,4584
20210521,000000,699.8640292,703.1012846,695.7703031,695.9844208,4896
20210524,000000,699.3134409,701.0161863,696.6012836,696.7440288,4914
20210525,000000,697.8248132,698.1255976,694.4397147,695.1075579,4915
20210526,000000,694.7761853,695.4797148,688.9491256,691.9569692,4912
20210527,000000,692.1710869,693.5883420,690.5906945,691.5338319,4891
20210528,000000,694.6487343,700.1087352,693.7514793,693.8024597,4911
20210601,000000,694.2765774,695.1279501,682.6377521,682.9691247,4904
20210602,000000,683.4891248,685.5436349,680.6953988,681.7455951,4906
20210603,000000,679.5993202,685.5079486,677.5448101,683.8918699,4838
20210604,000000,687.6644195,689.6832434,685.7730467,686.7467723,4887
20210607,000000,688.2201059,695.9793228,687.3636352,690.2134395,4888
20210608,000000,692.0028516,692.4310869,682.3981442,688.1640274,4893
20210609,000000,690.4938317,696.1628522,690.4938317,695.0514795,4853
20210610,000000,696.5044209,707.3530500,696.5044209,706.6954028,4891
20210611,000000,706.3385400,706.3385400,698.6812840,702.2448139,4916
20210614,000000,702.1326570,702.4640296,697.7636368,702.4079512,4907
20210615,000000,703.1522650,703.6467749,698.9310879,701.0977549,4904
20210616,000000,701.7350099,705.3954026,696.1169698,698.4773624,4851
20210617,000000,697.8452054,706.3334420,697.3863818,704.5083437,4900
20210618,000000,699.4816762,700.0883430,696.1067738,696.2750091,4824
20210621,000000,698.4314800,706.0071674,696.1271659,705.1761869,4907
20210622,000000,705.6757948,708.0412854,703.3103043,707.3632461,4847
20210623,000000,706.8942264,707.2205010,703.9118730,704.1871672,4904
20210624,000000,706.7412852,712.6957959,706.7412852,707.8628540,4878
20210625,000000,708.3318737,713.0577568,707.9240305,711.2173643,4813
20210628,000000,712.4663841,713.2616784,709.7899131,712.6244234,4913
20210629,000000,712.7773646,715.9840317,712.1706978,713.3330509,4896
20210630,000000,713.1699136,714.3526589,710.4322662,712.4714822,4844
20210701,000000,713.0577568,718.6044243,712.2471684,718.5789341,4909
20210702,000000,719.5118754,724.8546213,717.8346202,723.9216800,4916
20210706,000000,722.7950132,723.5342290,718.5483458,723.3659936,4879
20210707,000000,724.1205036,726.2514843,719.6546205,726.0169744,4828
20210708,000000,719.2161891,723.4220721,716.5091298,723.3048172,4857
20210709,000000,724.8750135,727.9542296,724.2377585,726.1597196,4900
20210712,000000,726.1648176,730.2534457,725.9252097,727.0263864,4916
20210713,000000,726.7816804,728.3008964,723.9369741,725.2522684,4919
20210714,000000,725.3797194,726.6236412,722.1271699,723.0397191,4909
20210715,000000,722.4177582,723.0346210,716.4836396,721.9742287,4917
20210716,000000,722.9428563,727.4393276,722.0863856,724.9106998,4916
20210719,000000,720.2001108,723.5546211,713.4910902,718.9510910,4841
20210720,000000,719.6801107,732.3844264,719.6801107,727.9491316,4897
20210721,000000,731.0334458,731.0334458,721.5459934,729.3510926,4903
20210722,000000,729.6977593,733.9954070,728.0816806,733.8730541,4912
20210723,000000,737.0542310,742.7640358,736.2385446,741.9228592,4913
20210726,000000,740.1283492,741.7444278,734.3267796,736.2946231,4865
20210727,000000,735.4993288,739.4401138,733.3581520,739.2769765,4907
20210728,000000,738.2573685,745.2518794,736.6310937,742.9577614,4857
20210729,000000,744.9205068,745.3742323,742.5907025,743.9569772,4890
20210730,000000,743.3656046,747.2961934,742.4326632,744.2424674,4822
20210802,000000,747.3675660,748.5350171,743.6205066,745.4354088,4915
20210803,000000,745.9910952,755.1981554,745.7259971,755.1063907,4906
20210804,000000,752.7001158,757.6910970,751.9558020,753.0722727,4910
20210805,000000,751.9201157,751.9201157,745.0734480,751.0483508,4896
20210806,000000,750.0593311,750.1969782,744.4871734,749.1773702,4901
20210809,000000,748.9683505,752.8836452,748.9683505,751.5734490,4917
20210810,000000,752.1291353,752.7918805,746.4244286,749.0040368,4905
20210811,000000,748.6828603,751.1146254,741.0663885,741.8667808,4913
20210812,000000,741.7750161,748.1169778,741.7750161,747.7346248,4916
20210813,000000,749.3150172,751.9456059,748.8154093,751.8742333,4914
20210816,000000,751.6703117,759.2307050,748.6522720,759.1440384,4908
20210817,000000,756.9110968,767.6373730,756.7989400,767.6016867,4884
20210818,000000,766.9491376,767.9279613,756.0393320,756.4165870,4887
20210819,000000,751.1197234,763.4824704,751.1197234,759.4091364,4893
20210820,000000,760.2758032,765.9958041,758.2620774,764.1910980,4911
20210823,000000,768.0554123,769.2840399,764.9710981,765.0781569,4917
20210824,000000,764.7569804,765.4350197,760.8467837,763.4416861,4912
20210825,000000,761.7236466,763.0287448,758.9350187,761.9785486,4891
20210826,000000,761.9734506,764.0330587,757.5585479,758.6801167,4887
20210827,000000,760.2503130,762.7891370,756.9977635,758.2620774,4810
20210830,000000,757.7777636,765.8683531,757.7777636,763.0593331,4906
20210831,000000,763.3091370,766.6228630,759.8169796,762.2946271,4900
20210901,000000,762.3914898,763.1510978,756.2279595,762.7942350,4900
20210902,000000,765.9040394,771.1754128,765.5318825,771.1754128,4914
20210903,000000,769.7071772,772.6742365,766.8777650,771.5934520,4915
20210907,000000,770.6350205,770.6350205,762.7075683,767.1683533,4914
20210908,000000,765.9601178,767.5761965,763.7322744,766.3271767,4912
20210909,000000,765.7154119,767.4844318,757.9510970,758.1448225,4909
20210910,000000,760.9130582,1473.4300000,751.0993312,1473.4300000,4892
20210913,000000,751.8946255,1463.8500000,742.9016829,1463.8500000,4897
20210914,000000,747.1636444,1461.2900000,744.0640360,1461.2900000,4906
20210915,000000,744.2781537,1471.0000000,743.3554085,1471.0000000,4902
20210916,000000,751.1044293,1468.1000000,743.4318791,1468.1000000,4906
20210917,000000,747.2146248,1470.8000000,744.9612911,1470.8000000,4866
20210920,000000,741.4691337,1454.6500000,734.9793288,1454.6500000,4867
20210921,000000,745.5016833,1458.3600000,743.4726634,1458.3600000,4888
20210922,000000,744.6350165,1460.1700000,741.2550160,1460.1700000,4865
20210923,000000,746.9954090,1471.8700000,746.2663893,1471.8700000,4909
20210924,000000,748.4228602,1464.1200000,745.0734480,1464.1200000,4917
20210927,000000,744.4718792,1444.3200000,734.6581522,1444.3200000,4897
20210928,000000,730.6307006,1417.5000000,720.5824638,1417.5000000,4844
20210929,000000,725.6601116,1426.6800000,724.7067782,1426.6800000,4845
20210930,000000,730.3146222,1411.6200000,719.5883460,1411.6200000,4851
20211001,000000,720.0675618,1412.0500000,708.0005011,1412.0500000,4877
20211004,000000,716.5601102,1390.3000000,705.1099124,1390.3000000,4875
20211005,000000,711.8495213,1397.9100000,710.8248152,1397.9100000,4907
20211006,000000,708.1381482,1395.6100000,703.7436377,1395.6100000,4886
20211007,000000,712.0024625,1413.1000000,712.0024625,1413.1000000,4911
20211008,000000,721.9742287,1405.1400000,715.6883454,1405.1400000,4910
20211011,000000,715.4130512,1394.5800000,710.6871682,1394.5800000,4915
20211012,000000,713.7612863,1389.2700000,706.4455989,1389.2700000,4895
20211013,000000,709.9020700,1390.6400000,705.5840301,1390.6400000,4912
20211014,000000,716.5550122,1410.6200000,716.5550122,1410.6200000,4910
20211015,000000,722.9530524,1416.3000000,721.2095227,1416.3000000,4891
20211018,000000,721.2859933,1405.7900000,714.2354040,1405.7900000,4913
20211019,000000,721.0973658,1424.5200000,721.0973658,1424.5200000,4911
20211020,000000,731.2730537,1442.9500000,731.2730537,1442.9500000,4912
20211021,000000,737.3499174,1450.3500000,732.5781519,1450.3500000,4916
20211022,000000,738.4205058,1454.7700000,737.1357997,1454.7700000,4909
20211025,000000,741.8259965,1456.2300000,736.8554075,1456.2300000,4915
20211026,000000,744.1710949,1462.7900000,740.0620746,1462.7900000,4910
20211027,000000,747.0616836,1449.9900000,739.1801137,1449.9900000,4914
20211028,000000,738.9608980,1464.1700000,738.9608980,1464.1700000,4914
20211029,000000,745.4354088,1476.5600000,742.5040358,1476.5600000,4914
20211101,000000,753.9338415,1477.8600000,750.8036449,1477.8600000,4913
20211102,000000,755.2491358,1485.5900000,749.9216840,1485.5900000,4777
20211103,000000,756.4828615,1495.9100000,753.8726650,1495.9100000,4392
20211104,000000,760.8467837,1485.4900000,752.5573707,1485.4900000,4782
20211105,000000,750.4569782,1470.7800000,743.9161929,1470.7800000,4830
20211108,000000,751.1808999,1478.3000000,748.2597230,1478.3000000,4887
20211109,000000,753.7095277,1470.7100000,748.4636446,1470.7100000,4909
20211110,000000,748.8103113,1470.6700000,748.3667818,1470.6700000,4905
20211111,000000,750.2581546,1467.8300000,746.0573697,1467.8300000,4912
20211112,000000,749.1161937,1473.6000000,747.2859973,1473.6000000,4909
20211115,000000,751.9252137,1464.1500000,745.7616834,1464.1500000,4916
20211116,000000,746.5059972,1470.2200000,744.8287420,1470.2200000,4915
20211117,000000,750.3346252,1471.7100000,747.9028602,1471.7100000,4910
20211118,000000,752.1291353,1470.2400000,747.4185464,1470.2400000,4909
20211119,000000,752.4758020,1461.3700000,744.7573695,1461.3700000,4909
20211122,000000,745.8687422,1452.7000000,740.4597218,1452.7000000,4913
20211123,000000,736.2181525,1451.7600000,734.8314856,1451.7600000,4861
20211124,000000,738.6091332,1452.7700000,735.8663877,1452.7700000,4911
20211126,000000,744.0028596,1444.9300000,734.9793288,1444.9300000,2738
20211129,000000,739.4707020,1447.8300000,738.0942312,1447.8300000,4907
20211130,000000,734.3573679,1421.9600000,723.6616800,1421.9600000,4882
20211201,000000,724.5385428,1415.5500000,721.6173659,1415.5500000,4873
20211202,000000,719.7106990,1421.9500000,718.2781497,1421.9500000,4868
20211203,000000,730.4981516,1419.9400000,718.4616792,1419.9400000,4876
20211206,000000,725.3644253,1427.2700000,723.5495231,1427.2700000,4907
20211207,000000,732.7208970,1449.2300000,732.3385440,1449.2300000,4906
20211208,000000,741.8922710,1461.1200000,737.7373684,1461.1200000,4913
20211209,000000,744.6095263,1459.4500000,743.6969772,1459.4500000,4916
20211210,000000,741.9993298,1463.1000000,741.9993298,1463.1000000,4913
20211213,000000,746.6640364,1476.6400000,746.6640364,1476.6400000,4907
20211214,000000,748.7185466,1469.2500000,745.7463892,1469.2500000,4910
20211215,000000,750.5436449,1501.3700000,750.1612919,1501.3700000,4894
20211216,000000,765.9652159,1505.9600000,764.6550196,1505.9600000,4886
20211217,000000,767.4844318,1501.4200000,760.4134503,1501.4200000,4901
20211220,000000,763.8138430,1491.4100000,753.9440376,1491.4100000,4876
20211221,000000,762.0499212,1500.0000000,756.2483516,1500.0000000,4914
20211222,000000,764.7722745,1516.2400000,763.0797252,1516.2400000,4909
20211223,000000,773.2452170,1522.4300000,772.6997267,1522.4300000,4906
20211227,000000,776.7577666,781.9424732,776.6660018,781.8812968,4914
20211228,000000,783.1761989,784.3793364,777.6856098,779.2609042,4916
20211229,000000,779.2609042,784.9758070,778.3840413,783.4922774,4918
20211230,000000,784.4303168,788.4628664,784.4303168,785.3683561,4913
20211231,000000,785.0522776,787.9530624,781.8252183,781.8405124,4915
20220103,000000,779.1589434,779.1589434,767.4487455,775.6616880,4906
20220104,000000,774.6624721,774.6624721,760.0209012,763.5844312,4911
20220105,000000,765.1342354,769.1820791,755.1063907,755.1063907,4871
20220106,000000,754.5507043,755.2950182,744.7420754,746.2612913,4878
20220107,000000,744.9103107,745.9503108,741.3518788,741.8310945,4903
20220110,000000,740.7044277,749.4781545,735.8510936,749.2028604,4890
20220111,000000,750.2224684,755.3969790,745.1193303,755.2491358,4906
20220112,000000,753.7809003,753.9848219,749.4271741,752.1342334,4906
20220113,000000,750.8342332,751.4459980,737.6557998,738.8232509,4905
20220114,000000,736.2793290,738.2828587,729.1777592,737.7016821,4878
20220118,000000,730.4522692,730.6408967,724.4416801,725.4205038,4878
20220119,000000,726.8887393,732.7259951,721.5103071,721.9742287,4901
20220120,000000,724.6659938,731.7369753,717.2636398,718.0487379,4864
20220121,000000,718.2475615,721.5765816,708.8059914,709.8154033,4812
20220124,000000,703.3357945,709.9989328,684.2793210,708.8314816,4698
20220125,000000,701.3730491,709.4534425,692.9612831,702.5863826,4853
20220126,000000,702.9840297,711.2581486,693.5679498,699.0636370,4771
20220127,000000,699.8028528,710.2028544,696.7389307,698.4314800,4874
20220128,000000,698.8903036,714.2506981,693.7106950,714.1895216,4846
20220131,000000,714.2048158,722.1016797,712.4663841,721.5714836,4873
20220201,000000,723.6259937,724.9106998,717.8091300,724.4620722,4834
20220202,000000,723.6769741,733.6946227,721.1381502,731.9969754,4891
20220203,000000,729.8099162,730.9569752,726.6287392,727.5310923,4894
20220204,000000,725.7926607,731.0232497,720.2765814,725.5275626,4881
20220207,000000,725.9965823,729.3103083,723.0703073,724.9310919,4893
20220208,000000,721.1534443,731.7063871,718.9459930,730.2432496,4881
20220209,000000,730.8957987,739.5063883,730.8957987,738.0891332,4906
20220210,000000,730.6765830,736.6667800,723.6056015,726.4197196,4850
20220211,000000,725.5530528,731.3444262,715.6424630,716.8303064,4859
20220214,000000,715.1428551,715.8361886,703.9883436,708.7244228,4889
20220215,000000,709.8154033,719.9961892,709.8154033,717.9467771,4901
20220216,000000,716.2593259,719.7820715,711.1205016,717.9059928,4901
20220217,000000,714.7605021,714.7605021,703.9577554,704.9671673,4897
20220218,000000,704.3095201,707.7863834,696.4228522,698.6354016,4894
20220222,000000,696.8714798,702.6016767,692.5024595,696.8154013,4837
20220223,000000,700.6491274,702.1632453,691.3757926,691.9620672,4862
20220224,000000,680.6597126,698.2377545,679.1659868,697.3557936,4802
20220225,000000,699.4816762,718.9256008,699.1503036,718.0487379,4880
20220228,000000,715.8005023,715.8005023,704.9977555,713.3483450,4845
20220301,000000,711.5946193,715.9942278,704.3910888,709.6012856,4837
20220302,000000,711.7832468,723.5291309,711.7271683,720.1083461,4846
20220303,000000,720.9699148,726.1750137,716.3714828,722.0659934,4871
20220304,000000,715.6373650,724.8036409,712.6906979,724.3957977,4867
20220307,000000,720.6181501,720.9852090,708.9538346,711.7934428,4878
20220308,000000,707.0420696,713.4044235,697.5801073,697.7330485,4814
20220309,000000,706.6138342,714.9746198,705.2118732,711.5130506,4873
20220310,000000,708.8569718,711.9871684,701.6228530,710.5087368,4898
20220311,000000,712.3338351,716.0656004,703.2338337,703.4887357,4878
20220314,000000,708.3930502,717.1718750,703.9781475,706.1906969,4848
20220315,000000,708.4644227,720.6589344,708.4644227,719.6801107,4884
20220316,000000,724.1103075,730.4930536,717.3401104,730.4369751,4863
20220317,000000,729.7385436,742.8914868,727.8420728,742.8201143,4894
20220318,000000,742.7589378,748.9836446,740.9746238,748.4942328,4891
20220321,000000,746.8322718,753.6432532,743.2279575,746.5926639,4820
20220322,000000,746.8781541,749.5087428,744.9612911,747.7448209,4911
20220323,000000,745.5628598,745.5628598,733.9189364,734.0667796,4912
20220324,000000,734.5765836,742.7487417,734.5765836,742.6314868,4914
20220325,000000,745.0887421,746.5263894,739.8071726,745.4507029,4911
20220328,000000,746.3581540,750.9820763,743.5746242,750.9820763,4890
20220329,000000,757.0028616,760.2401170,752.2514883,756.7071752,4864
20220330,000000,757.5228616,760.6530582,753.6993316,757.5585479,4889
20220331,000000,756.1922732,759.7965875,748.9275662,748.9530564,4878
20220401,000000,751.5785470,757.4005087,748.2189386,757.0895282,4898
20220404,000000,756.0444300,756.6816850,749.8605075,751.9558020,4872
20220405,000000,751.2471744,761.3209014,750.5742331,752.0169784,4909
20220406,000000,750.9922724,763.9310979,748.7644289,762.4781565,4856
20220407,000000,760.5205092,778.4299237,760.5205092,776.0644331,4840
20220408,000000,775.2283546,783.7471794,774.9683545,779.6534533,4912
20220411,000000,777.2879627,780.2601200,763.1561958,763.9769803,4875
20220412,000000,763.7781567,767.1530592,753.9389395,757.0997243,4563
20220413,000000,757.0997243,762.3609016,753.6891356,761.5503132,4910
20220414,000000,762.4067840,765.7256080,757.2169792,757.7216852,4905
20220418,000000,756.3961948,757.6503126,744.8593303,747.9742327,4896
20220419,000000,750.2479586,758.0071754,749.8961938,755.4632535,4843
20220420,000000,757.7675676,768.3561966,756.6969792,765.0577648,4898
20220421,000000,766.0722747,768.5448241,753.9950180,755.3409005,4896
20220422,000000,752.4299197,752.4299197,727.4036413,728.0205042,4896
20220425,000000,726.8785432,734.5918777,718.5687380,733.4397207,4859
20220426,000000,729.3459946,731.8083479,717.9263850,717.9263850,4874
20220427,000000,719.9554049,724.5538370,714.1997177,717.0801103,4833
20220428,000000,722.5554053,728.3161905,713.6899137,725.4103077,4887
20220429,000000,719.4608950,723.4067780,706.5832460,707.7099128,4863
20220502,000000,707.0573637,711.4569722,692.6452046,704.3706966,4797
20220503,000000,705.8848145,712.8793254,703.6671671,706.2569714,4832
20220504,000000,705.3444222,724.0236408,698.8393232,721.8110914,4825
20220505,000000,719.1346204,719.2314832,699.6448135,706.2773636,4840
20220506,000000,700.4044215,704.2738338,694.8424598,702.5201081,4840
20220509,000000,694.2969696,694.2969696,679.1303006,681.7812814,4835
20220510,000000,689.7240277,692.6044203,678.7530456,685.5742231,4781
20220511,000000,683.4534385,697.3303034,678.9875554,679.7369673,4756
20220512,000000,677.3867709,687.2106940,676.3518688,687.1240273,4812
20220513,000000,690.3612827,698.3091270,690.3612827,696.1424600,4898
20220516,000000,695.9895188,705.5381478,695.1279501,700.6287352,4863
20220517,000000,707.0879519,711.6965801,703.9832456,711.4875604,4867
20220518,000000,708.1738344,708.1738344,690.6518710,692.4718712,4872
20220519,000000,687.7663803,699.1706958,685.0134387,694.7354010,4815
20220520,000000,699.0279507,704.7530496,689.1275570,703.2287356,4833
20220523,000000,705.4616772,711.0491290,705.4208928,708.5408933,4897
20220524,000000,707.1848147,710.3914818,701.0671667,709.0608934,4886
20220525,000000,708.2808933,714.0212863,702.9636376,709.4636386,4876
20220526,000000,710.6769721,715.6730513,709.3667758,712.9914822,4897
20220527,000000,713.7612863,726.2157980,711.7934428,726.2157980,4906
20220531,000000,722.9581504,722.9581504,710.5546191,715.3263846,4854
20220601,000000,718.1354046,718.1354046,699.5581468,705.1150104,4886
20220602,000000,705.8593243,712.0942272,694.1236362,711.9157958,4897
20220603,000000,708.1891286,710.2538348,702.8565787,703.8150102,4886
20220606,000000,709.1781483,709.8714818,701.5412844,703.3765788,4885
20220607,000000,701.5922648,713.9193255,701.5514805,713.2769725,4904
20220608,000000,710.9165800,714.3577570,706.1957949,708.2350109,4896
20220609,000000,705.6655988,707.3020696,691.5644201,691.6052044,4891
20220610,000000,683.1271639,685.8699094,677.5855944,679.6350065,4878
20220613,000000,674.8071626,674.8071626,655.8628460,658.4424542,4820
20220614,000000,657.3310815,658.1110816,647.3797074,651.7997081,4846
20220615,000000,655.9495127,666.2118672,649.1742175,659.1255916,4775
20220616,000000,652.2075513,652.2075513,641.9604909,648.3330409,4843
20220617,000000,649.5871588,658.6208856,648.9855900,650.2040216,4836
20220621,000000,658.9216700,669.7652011,657.4636306,666.7624555,4901
20220622,000000,662.9185334,683.4381444,662.8063765,676.3008884,4891
20220623,000000,680.2008890,692.7573615,680.1957909,692.4157928,4879
20220624,000000,698.1001074,704.4012848,693.2773616,704.2738338,4880
20220627,000000,704.2993240,709.4738346,702.4232453,706.7005009,4899
20220628,000000,707.8781481,710.8452074,692.8236360,694.0930480,4789
20220629,000000,695.4644207,703.0299121,693.2212831,699.7467743,4884
20220630,000000,696.4228522,701.0671667,690.3561846,696.6573621,4874
20220701,000000,695.5561854,706.4710891,690.3561846,705.8848145,4882
20220705,000000,699.5683429,703.5397161,687.8887333,703.4836376,4878
20220706,000000,703.8354024,711.2173643,703.1573631,707.4601088,4872
20220707,000000,706.5118734,712.4663841,706.5118734,712.0330507,4908
20220708,000000,709.8969720,720.6538364,708.8671679,713.8224628,4906
20220711,000000,709.8867759,715.0663845,708.7397169,710.8859917,4900
20220712,000000,708.8263836,713.1138352,698.9667742,701.8930492,4898
20220713,000000,695.0463814,700.9397157,694.0165774,695.7754012,4869
20220714,000000,686.7824586,693.5985381,682.7397129,692.4871654,4886
20220715,000000,701.2201079,709.3412856,699.5581468,709.2750111,4900
20220718,000000,710.1008936,710.5903054,691.9875574,693.9655970,4903
20220719,000000,697.3354014,707.4346186,697.3354014,707.0675598,4899
20220720,000000,706.3844224,706.3844224,697.5546171,700.6083431,4906
20220721,000000,702.4793238,711.2887369,701.0008922,711.2275604,4906
20220722,000000,713.4401098,714.5463844,703.6059906,707.5824618,4864
20220725,000000,708.4899129,712.2012860,707.0522656,711.1205016,4904
20220726,000000,713.2667764,718.9306988,710.9318741,714.7350119,4911
20220727,000000,714.5106982,722.7134445,711.2632467,720.0012872,4878
20220728,000000,720.1491304,728.3467787,707.8220697,723.5342290,4904
20220729,000000,720.1746206,722.0303072,715.6526591,720.6640324,4896
20220801,000000,718.8542282,720.6385422,713.6542274,715.2091296,4904
20220802,000000,716.0095219,722.9683465,713.3534431,713.5828549,4896
20220803,000000,718.1761889,723.5801113,716.6875612,721.0667776,4873
20220804,000000,721.8467777,722.8256014,716.9220711,718.0436399,4898
20220805,000000,712.6550116,718.8797184,711.3091290,718.6656008,4903
20220808,000000,720.9750129,725.8079548,717.2330515,720.7812874,4907
20220809,000000,720.8628560,724.3295232,715.4895218,717.1769731,4911
20220810,000000,724.7628566,726.5420726,721.5154051,726.2718764,4908
20220811,000000,723.7993270,731.3954066,719.2977577,720.5875618,4903
20220812,000000,722.5401112,730.3197202,721.7244248,730.0903084,4908
20220815,000000,729.7640338,734.4695248,727.7197198,733.6028580,4912
20220816,000000,733.0879559,733.3632501,728.0969748,730.8499164,4915
20220817,000000,727.9695238,729.7742299,724.2785428,725.3542292,4904
20220818,000000,726.1087392,726.5828569,718.3648164,722.1220719,4912
20220819,000000,722.1985425,726.2820725,721.1177580,722.9530524,4910
20220822,000000,718.3036399,720.4703069,710.7177564,712.9761881,4875
20220823,000000,710.3150112,1380.7400000,701.5718726,1380.7400000,4913
20220824,000000,704.2075593,1384.3700000,702.6832454,1384.3700000,4909
20220825,000000,708.3216776,1399.4700000,704.4369711,1399.4700000,4918
20220826,000000,712.9863842,1359.1600000,692.5483418,1359.1600000,4904
20220829,000000,687.5165764,1349.0700000,684.7075563,1349.0700000,4897
20220830,000000,689.0103021,1339.7400000,681.4753990,1339.7400000,4896
20220831,000000,685.3397133,1331.8600000,678.9875554,1331.8600000,4887
20220901,000000,678.1871632,1352.4300000,676.5201041,1352.4300000,4898
20220902,000000,693.4150086,1332.8800000,676.7087316,1332.8800000,4894
20220906,000000,681.5212813,1331.8500000,677.6926533,1331.8500000,4823
20220907,000000,678.7836338,1356.0400000,677.5652023,1356.0400000,4888
20220908,000000,689.9993218,1381.0200000,687.9855960,1381.0200000,4869
20220909,000000,705.0895202,1393.3200000,704.9722653,1393.3200000,4891
20220912,000000,712.3338351,1401.9900000,711.0695212,1401.9900000,4914
20220913,000000,704.3248142,1355.1900000,689.1989296,1355.1900000,4892
20220914,000000,692.3699104,1356.0700000,686.7110860,1356.0700000,4901
20220915,000000,693.8126558,1363.4400000,693.3946165,1363.4400000,4897
20220916,000000,694.5569696,1357.9300000,686.9659880,1357.9300000,4885
20220919,000000,687.3279489,1350.4400000,678.7785358,1350.4400000,4901
20220920,000000,684.6361838,1334.5800000,676.1836334,1334.5800000,4893
20220921,000000,683.3565757,1311.4800000,668.5518676,1311.4800000,4823
